country,year,medals,iso3,abr,co2_prod,coef_ineq,diff_hdi_phdi,eys,gdi,gdi_group,gii,gii_rank,gnipc,hdi,hdi_f,ihdi,ineq_edu,ineq_inc,ineq_le,le,loss,mf,mmr,mys,phdi,pop_total,GDP (current US$),medals_per_capita,gdp per capita
India,2016,1,IND,14.535,1.758997518,32.07161336,3.571428571,12.67975998,0.84,,0.484,,6894.228147,0.644,0.575295342,0.434,38.66773,37.19915009,20.34796,69.709,32.60869565,4.4343,121.1690727,5.787889957,0.621,1343944296.0,2294800000000.0,7.440784584422984e-10,1707.5112464333863
India,2012,2,IND,39.533,1.51096039,34.87170204,3.448275862,11.76546955,0.826,,0.557,,5420.181423,0.609,0.539459848,0.394,42.42,38.42444611,23.77066,68.076,35.30377668,4.3785,161.7564834,5.397578144,0.588,1278674503.0,1827640000000.0,1.5641197156177282e-09,1429.3238785257925
India,2008,3,IND,54.289,1.234270772,,2.961672474,10.86855984,0.812,,0.596,,4434.020468,0.574,0.502377078,,,,,66.247,,3.925,220.5202651,4.84909624,0.557,1207930964.0,1198900000000.0,2.4835856430616346e-09,992.5236091555312
India,2004,1,IND,83.5,0.997855268,,2.602230483,9.759057283,0.803,,0.629,,3634.455914,0.538,0.471575269,,,,,64.484,,3.3628,301.2532784,4.45079775,0.524,1135991514.0,709153000000.0,8.802882659561839e-10,624.2590646676257
India,2000,1,IND,114.352,0.930929833,,2.395209581,8.326029778,0.764,,0.671,,3069.545308,0.501,0.427152103,,,,,62.749,,3.2983,384.4476646,4.14268005,0.489,1057922733.0,468396000000.0,9.452486167531859e-10,442.75067109272527
India,1996,1,IND,126.782,0.837624664,,2.31092437,8.266550064,0.732,,0.697,,2651.649036,0.476,0.391903648,,,,,61.027,,3.2586,439.4931111,3.466324123,0.465,979678458.5,392897000000.0,1.0207430727129743e-09,401.0468910397094
Armenia,2020,3,ARM,13.735,2.422077496,8.84327871,6.307490145,14.07796955,1.032,,0.207,,15639.59163,0.761,0.771784289,0.693,2.93495,13.18770313,10.407183,68.89,8.935611038,8.638,27.18972179,11.32999992,0.713,2890892.5,12641698583.0,1.037741804650294e-06,4372.939700455828
Armenia,2016,4,ARM,24.38,1.815526714,10.10539949,4.980842912,13.57668018,0.978,,0.296,,14064.68037,0.783,0.770948753,0.702,2.93495,18.53012276,8.8511257,74.494,10.34482759,6.7448,23.87340189,11.68974018,0.744,2918792.5,10546136236.0,1.3704297239354973e-06,3613.1846426219063
Armenia,2012,2,ARM,29.525,1.972364322,10.07967207,5.256241787,12.85280037,0.977,,0.326,,12717.02121,0.761,0.749670991,0.683,3.685,16.2266922,10.327324,73.44,10.24967148,7.0562,29.12987038,11.28499961,0.721,2922527.5,10619320683.0,6.843391550635537e-07,3633.6084717765702
Armenia,2008,7,ARM,28.827,1.868593135,,9.286675639,11.69701958,0.964,,0.348,,12864.93436,0.743,0.72464355,,,,,72.519,,14.5077,33.53167449,10.97999964,0.674,2959990.0,11662040714.0,2.3648728543001834e-06,3939.891930040304
Armenia,1996,4,ARM,66.374,0.757919766,,2.362204724,9.8751297,0.98,,0.465,,3799.744554,0.635,0.628298128,,,,,69.198,,3.3567,58.17613713,10.20465004,0.62,3278735.5,1596968946.0,1.2199825207004347e-06,487.0685500553491
Armenia,2000,1,ARM,37.273,1.101901422,,4.047976012,10.72482014,0.942,,0.452,,4802.740289,0.667,0.641012975,,,,,70.812,,6.0084,50.16581354,10.49194093,0.64,3125628.5,1911563669.0,3.1993565454115866e-07,611.5773736386138
Kyrgyzstan,2020,3,KGZ,32.51,1.299402914,9.802775393,3.285714286,12.63446045,0.95,,0.363,,5500.532152,0.7,0.678402981,0.63,3.36425,15.33728218,10.706794,69.136,10.0,4.4083,50.38244477,11.96187492,0.677,6664139.5,8270468614.0,4.5017064843855685e-07,1241.040739618371
Kyrgyzstan,2008,6,KGZ,30.449,1.399498449,,2.552552553,12.23172998,0.983,,0.355,,4899.276328,0.666,0.657368721,,,,,66.616,,2.8839,78.28426035,10.80299969,0.649,5342519.5,5139958909.0,1.1230656247487726e-06,962.0851938865173
Kyrgyzstan,2000,2,KGZ,35.037,0.927078272,,2.073365231,11.43684006,0.974,,0.454,,3423.165737,0.627,0.616435374,,,,,65.242,,2.5116,86.86122712,10.34699993,0.614,5025145.5,1369688498.0,3.979984261152239e-07,272.56693323606254
Nigeria,2020,2,NGR,89.081,0.621603768,33.07523156,2.559414991,10.32213749,0.867,,0.679,,5480.202972,0.547,0.508283806,0.362,40.41507,18.62545967,40.185165,53.072,33.82084095,3.7802,1047.235352,7.388969898,0.533,213996181.0,432199000000.0,9.345961178624959e-09,2019.6575377202644
Nigeria,2016,1,NGR,106.944,0.656464275,33.12406568,2.443609023,9.518968854,0.859,,0.679,,5767.201072,0.532,0.492313663,0.352,38.09476,19.07789803,42.199539,52.189,33.83458647,3.7982,1129.183139,6.995110035,0.519,195443700.0,404649000000.0,5.1165629795178865e-09,2070.4120930989334
Nigeria,2008,3,NGR,127.468,0.593213764,,2.414486922,8.493925667,0.832,,0.672,,4889.291892,0.497,0.450487935,,,,,50.748,,3.5255,1099.431731,6.156649852,0.485,157595014.0,339476000000.0,1.9036135242197447e-08,2154.1036824934067
Nigeria,2000,2,NGR,133.779,0.794775117,,1.83908046,8.045780182,0.792,,,,3294.846825,0.435,0.382851012,,,,,47.143,,2.5751,1147.546401,4.514021747,0.427,126382494.0,69171451627.0,1.5824976519295465e-08,547.3182989014285
Nigeria,1996,4,NGR,131.962,0.88223745,,2.205882353,7.006099123,0.792,,,,3332.064139,0.408,0.358024866,,,,,45.833,,2.8458,1174.152484,3.809187201,0.399,113754778.5,185730000000.0,3.516335799467097e-08,1632.7226200875596
Nigeria,1992,2,NGR,137.712,0.461812294,,1.804123711,6.201513613,0.78,,,,3484.385889,0.388,0.337229066,,,,,45.587,,2.7588,1209.225667,3.104352656,0.381,102372770.5,52058181854.0,1.9536444996377233e-08,508.51590320103725
Georgia,2020,8,GEO,27.086,2.808058181,10.86952069,8.394160584,16.27112961,0.999,,0.271,,16207.72598,0.822,0.820051467,0.729,2.88656,22.67344666,7.0485554,73.509,11.31386861,11.779,27.60824572,12.77999973,0.753,3795678.0,16010869216.0,2.1076603442125493e-06,4218.184265367083
Georgia,2016,6,GEO,44.002,2.669691417,12.10217284,7.416563659,15.56182957,0.979,,0.321,,14742.25491,0.809,0.797152414,0.707,3.20295,25.49969292,7.6038756,73.136,12.60815822,10.3195,24.99027462,12.81000042,0.749,3792057.0,15444548902.0,1.5822546971208502e-06,4072.8683408503616
Georgia,2012,4,GEO,47.313,2.169749624,13.54583573,7.604562738,14.59766984,0.973,,0.372,,13056.30686,0.789,0.773832054,0.677,4.73085,27.32682228,8.5798349,72.672,14.19518378,11.2233,35.87252176,12.5,0.729,3839208.0,16894392033.0,1.0418815547373313e-06,4400.488859421005
Georgia,2008,12,GEO,49.608,1.368353929,,6.07661823,13.44196987,0.963,,0.43,,10758.73842,0.757,0.737353012,,,,,70.949,,9.4077,42.47939989,12.26800003,0.711,3941195.5,12795145131.0,3.0447614182041973e-06,3246.5136862660074
Georgia,2004,5,GEO,38.364,1.070932547,,3.799185889,13.50691032,0.944,,0.392,,7805.190642,0.737,0.711097897,,,,,71.011,,5.6679,50.12504104,12.03600006,0.709,4056073.5,5125365192.0,1.2327192788789455e-06,1263.6272966946974
Georgia,2000,9,GEO,43.871,1.055150883,,2.978723404,12.59049034,0.943,,0.425,,5741.97396,0.705,0.679975988,,,,,70.091,,4.1946,52.79702942,11.80593791,0.684,4328358.0,3057475335.0,2.0793104452080904e-06,706.3822666701784
Georgia,1996,3,GEO,67.856,0.851411136,,,11.30494976,,,,,4070.311259,,,,,,,70.637,,3.1812,46.1584838,,,4812775.0,3094935187.0,6.233410038906868e-07,643.0666688137301
Israel,2020,2,ISR,6.918,6.754938545,10.69246812,21.27192982,14.8323698,0.991,,0.08,,42328.77314,0.912,0.906833881,0.809,5.230086,24.02052116,2.8267972,82.7,11.29385965,30.5436,2.837861862,13.43708963,0.718,8800376.0,411729000000.0,2.272630169438215e-07,46785.38735163134
Israel,2016,1,ISR,9.277,7.496523168,11.44819521,21.43646409,14.90981007,0.973,,0.1,,40581.94098,0.905,0.890882513,0.797,6.55655,24.45048332,3.3375523,82.612,11.93370166,29.7803,2.864458428,13.05404318,0.711,8210005.499999999,320959000000.0,1.2180259806159692e-07,39093.64007125209
Israel,2004,3,ISR,15.523,8.896198385,,21.52941176,14.66952038,0.944,,0.171,,30181.54962,0.85,0.827971164,,,,,80.305,,28.3026,4.236215616,10.77000046,0.667,6615087.5,139899000000.0,4.53508740436162e-07,21148.473092759545
Israel,2008,1,ISR,14.044,9.609158046,,25.05694761,14.56844997,0.975,,0.169,,33328.60825,0.878,0.865457702,,,,,81.283,,33.9469,3.355574809,12.42000008,0.658,7082620.5,220552000000.0,1.4119067935377873e-07,31139.886712834606
Israel,2000,1,ISR,17.271,9.730228653,,25.02979738,14.3139801,0.941,,0.193,,30349.35891,0.839,0.816499505,,,,,79.18,,33.6698,8.57349361,10.59050045,0.629,6111190.5,136225000000.0,1.636342378788552e-07,22291.074055047047
Israel,1996,1,ISR,18.061,9.253604547,,23.25581395,13.21335983,0.941,,0.284,,28128.41007,0.817,0.794622195,,,,,78.57,,31.1775,19.3222867,10.30330044,0.627,5499551.5,114867000000.0,1.8183300947359072e-07,20886.612299202945
Israel,1992,2,ISR,19.01,8.284953171,,39.16876574,12.53806496,0.92,,0.331,,24730.13449,0.794,0.763232525,,,,,77.273,,61.0237,31.65569066,10.03225543,0.483,4957238.0,79314801236.0,4.0345046979789957e-07,15999.796910295612
Greece,2020,3,GRE,8.35,5.285100253,10.7583027,10.60267857,19.47872925,0.971,,0.118,,30333.29095,0.896,0.882106458,0.798,11.5509,17.1980114,3.5259967,81.536,10.9375,12.8298,7.654345551,11.40999985,0.801,10699369.0,191363000000.0,2.803903669459386e-07,17885.44726329188
Greece,2016,5,GRE,9.048,6.638261644,12.37028931,12.55656109,18.71595001,0.969,,0.129,,32068.47079,0.884,0.869626268,0.773,13.2669,20.28504753,3.5589204,81.269,12.55656109,14.8395,5.347466131,10.25,0.773,10775504.0,193097000000.0,4.640154186755441e-07,17919.997059998306
Greece,2008,2,GRE,11.538,10.03108016,,23.3065442,16.28445689,0.963,,0.176,,40264.63409,0.871,0.853172108,,,,,80.105,,30.2405,3.142020038,10.10000038,0.668,11076872.0,351121000000.0,1.80556388121123e-07,31698.569776738415
Greece,2004,14,GRE,10.863,9.850148775,,22.20916569,15.57777977,0.96,,0.176,,37795.67195,0.851,0.83144781,,,,,79.35,,28.5845,3.375814988,9.62071429,0.662,10947365.5,234980000000.0,1.2788464950768292e-06,21464.52495808238
Greece,2000,13,GRE,10.292,9.328880517,,19.80676329,15.08321953,0.955,,0.208,,32380.16582,0.828,0.805627801,,,,,78.442,,24.7241,3.849263402,9.103571449,0.664,10782635.0,125760000000.0,1.2056422201066808e-06,11663.197353893553
Greece,1996,13,GRE,12.652,8.248482063,,17.08542714,13.50638962,0.948,,0.253,,28687.20942,0.796,0.77191274,,,,,78.036,,21.1675,4.168452361,8.586428608,0.66,10570080.0,142503000000.0,1.2298866233746574e-06,13481.733345442986
Greece,1992,3,GRE,17.759,8.109615716,,15.72890026,13.24009991,0.94,,0.285,,28293.1387,0.782,0.754009403,,,,,77.306,,18.9365,4.830872907,8.069285767,0.659,10359894.5,114608000000.0,2.8957823846565233e-07,11062.660918023827
Venezuela,2020,4,VEN,73.75,2.840498886,14.45704847,6.43776824,13.07869424,0.988,,0.513,,5990.3,0.699,0.686987608,0.597,9.72856,21.13907242,12.503513,72.369,14.59227468,8.2272,259.1864495,9.678385373,0.654,28444077.5,,1.4062681414083476e-07,
Venezuela,2016,3,VEN,84.191,4.967603365,14.17385047,7.621550591,13.48520569,1.012,,0.509,,15890.37,0.761,0.756678582,0.652,8.66973,21.13907242,12.712749,72.002,14.32325887,7.9487,150.4173833,10.31000042,0.703,30765720.5,,9.751112443474223e-08,
Venezuela,2008,2,VEN,96.056,5.566912353,,9.617918314,14.06534958,1.019,,0.48,,22169.64,0.759,0.762499402,,,,,72.578,,10.7203,105.269197,8.140000343,0.686,28053696.0,315953000000.0,7.129185402165903e-08,11262.437576852619
Venezuela,2004,2,VEN,89.785,5.443523749,,7.938718663,11.8837204,0.986,,0.513,,16991.15,0.718,0.712834543,,,,,72.752,,7.8548,106.739968,7.734000015,0.661,26340838.0,112451000000.0,7.592772864705368e-08,4269.074507044917
Mongolia,2020,2,MGL,26.135,11.25359139,13.80403605,20.51282051,14.21936448,1.038,,0.301,,13853.01869,0.741,0.75074026,0.638,11.88363,19.19270515,10.335773,70.029,13.90013495,23.8647,39.49361184,9.420000076,0.589,3290785.5,13312981429.0,6.077576311187709e-07,4045.5330282086147
Mongolia,2016,1,MGL,32.505,8.459691275,14.08837392,18.18181818,14.99635983,1.035,,0.331,,13448.9696,0.759,0.772004083,0.652,11.9202,18.81085777,11.534064,69.736,14.09749671,22.8474,47.18694401,10.6880374,0.621,3040812.0,11181350649.0,3.2885952831020134e-07,3677.0937003011036
Mongolia,2012,1,MGL,30.11,12.53421403,15.13274167,19.18367347,14.85447979,1.037,,0.347,,11693.87993,0.735,0.748607344,0.623,11.44802,19.85429001,14.095915,67.611,15.23809524,19.965,57.56232502,10.25601244,0.594,2795459.0,12292770632.0,3.5772300720561455e-07,4397.406877367903
Mongolia,2008,6,MGL,21.593,4.524795483,,13.29561528,13.74957657,1.035,,0.425,,9543.203266,0.707,0.719795722,,,,,67.086,,18.5968,78.89855253,9.839999962,0.613,2634424.0,5623216608.0,2.277537708432659e-06,2134.5146445674654
Mongolia,2004,2,MGL,17.612,3.349594495,,8.814589666,11.79345989,1.044,,0.391,,7395.674609,0.658,0.672874416,,,,,64.343,,12.0879,100.9514248,9.439999962,0.6,2542792.5,1992066808.0,7.865368487597789e-07,783.4169748416357
Mongolia,1996,1,MGL,34.77,3.366690242,,11.5916955,7.820310116,0.996,,,,5390.94847,0.578,0.575684975,,,,,61.0,,16.8126,209.6105217,8.704449292,0.511,2363464.5,1345719472.0,4.2310768788784433e-07,569.3842543435707
Mongolia,1992,2,MGL,40.754,4.892747309,,14.97418244,8.751159668,,,,,5185.924182,0.581,,,,,,60.44,,21.4101,202.0809644,8.541089097,0.494,2239123.0,1317611864.0,8.932068492887617e-07,588.4499708144662
Colombia,2020,3,COL,62.885,1.761836514,23.36145699,5.497382199,14.27917004,0.982,,0.421,,15910.60897,0.764,0.755486541,0.574,17.062507,43.99135208,9.0305119,74.757,24.86910995,7.8656,74.76289736,8.859999657,0.722,50629997.5,270348000000.0,5.925340999671193e-08,5339.680295263693
Colombia,2016,7,COL,66.84,1.978083169,22.49312264,6.088082902,14.76609039,0.992,,0.414,,17060.40384,0.772,0.767746503,0.591,19.5452,37.98642731,9.9477406,76.228,23.44559585,8.5902,70.08120519,8.220000267,0.725,47437512.0,282720000000.0,1.4756254501711642e-07,5959.840389605593
Colombia,2012,2,COL,79.556,1.752972107,24.19018827,5.748663102,14.18010044,0.993,,0.452,,14921.17721,0.748,0.744824325,0.56,20.9305,40.61664581,11.023419,75.611,25.13368984,8.3441,70.5916258,7.630000114,0.705,45715810.0,370691000000.0,4.3748541259577375e-08,8108.595254026998
Colombia,2008,3,COL,86.294,1.528324127,,5.198358413,13.99300003,0.988,,0.485,,13350.11046,0.731,0.725229413,,,,,74.206,,7.7018,72.89445046,7.320000172,0.693,43758808.5,242504000000.0,6.85576253750145e-08,5541.832794647505
Colombia,2004,2,COL,90.596,1.312102583,,4.721030043,12.65600014,0.99,,0.489,,11403.58827,0.699,0.694038668,,,,,72.76,,6.9355,82.35471958,7.070000172,0.666,41543171.5,117092000000.0,4.814268934667157e-08,2818.561890490234
Colombia,2000,1,COL,94.496,1.443100986,,4.860088365,12.15445042,0.996,,,,10752.34235,0.679,0.677422615,,,,,70.905,,7.1291,92.63503345,6.862727382,0.646,39089934.0,99875074951.0,2.558203347183958e-08,2555.007510398969
Colombia,1992,1,COL,94.616,1.81191636,,5.164319249,10.26126003,1.015,,,,9959.255112,0.639,0.641840399,,,,,68.764,,7.3249,106.5358024,6.448591632,0.606,33760571.5,58394443378.0,2.962035165785034e-08,1729.6639477207902
Dominican Republic,2020,5,DOM,58.852,2.456020475,18.78204993,5.736636245,14.38307953,1.027,,0.431,,18728.54581,0.767,0.775753785,0.622,14.89355713,23.95368767,17.498905,72.636,18.90482399,7.5403,107.3475396,9.150423935,0.723,11008300.0,78844656298.0,4.542027379341043e-07,7162.2917524050035
Dominican Republic,2016,1,DOM,78.64,2.340953183,26.46214485,5.744125326,14.5313797,1.011,,0.452,,17886.71658,0.766,0.768505466,0.561,33.87343585,27.04500771,18.467991,72.889,26.76240209,7.5612,101.9313798,9.039999962,0.722,10551429.5,75704647878.0,9.47738882205487e-08,7174.823835765571
Dominican Republic,2008,3,DOM,91.905,2.135032135,,5.113636364,12.81263723,0.969,,0.484,,13444.36463,0.704,0.687898813,,,,,71.331,,6.6604,92.45634834,7.193333308,0.668,9573130.0,48122601530.0,3.1337712952816896e-07,5026.8409109664235
Dominican Republic,2004,1,DOM,95.454,1.916726371,,4.160475483,11.97165468,0.956,,0.491,,10150.52545,0.673,0.652382354,,,,,70.73,,5.2564,81.48957342,6.776561947,0.645,9104892.0,22322387382.0,1.0983106663978003e-07,2451.691616111427
Turkmenistan,2020,1,TKM,24.73,10.28094351,,13.30645161,12.44202042,,,,,15704.53059,0.744,,,2.94467,,19.953495,68.846,,11.9808,5.148083393,11.14299353,0.645,6949912.0,45818000000.0,1.438867139612703e-07,6592.601460277483
Qatar,2020,1,QAT,6.137,37.13293617,,63.18807339,13.26426983,1.032,,0.152,,105292.2087,0.872,0.893432214,,10.23097,,4.0497928,80.409,,70.4115,7.605434417,10.35400009,0.321,2803375.0,144411000000.0,3.5671289071208813e-07,51513.26526062335
Qatar,2016,1,QAT,9.372,33.67225834,,68.06039489,12.45662975,1.029,,0.649,,118925.9671,0.861,0.882176083,,11.76114,,5.0364909,82.147,,83.2165,6.52231906,9.670000076,0.275,2599372.0,151732000000.0,3.8470830646786993e-07,58372.56075698284
Qatar,2000,1,QAT,19.796,62.41243341,,66.41509434,12.12788963,0.996,,,,98270.22453,0.795,0.78113731,,,,,75.25,,46.2635,28.11784611,7.651637166,0.267,644989.0,17759890110.0,1.5504140380688662e-06,27535.182941104424
Qatar,1992,1,QAT,42.128,56.8230379,,64.02597403,11.79516983,,,,,81349.30963,0.77,,,,,,73.876,,48.6666,25.6307549,6.679092629,0.277,469657.0,7646153984.0,2.1292134472604474e-06,16280.293882556845
Latvia,2020,1,LAT,10.493,3.688881486,8.575463983,14.33447099,16.49007988,1.025,,0.142,,34543.17411,0.879,0.88877972,0.801,2.22774,18.95456505,4.5440869,75.478,8.873720137,21.4418,18.32162266,13.32948153,0.753,1901123.5,33379927435.0,5.260047545569765e-07,17558.00053757686
Latvia,2018,1,LAT,12.21,4.059298523,9.160436347,13.82857143,16.56105042,1.031,,0.168,,33973.70314,0.875,0.886638274,0.792,2.53011,20.45451164,4.4966874,74.979,9.485714286,20.2277,23.36721699,13.18000031,0.754,1927588.0,33247935477.0,5.187830594504635e-07,17248.465687169664
Latvia,2014,4,LAT,18.679,3.566415171,9.61729903,12.41217799,16.07192993,1.03,,0.23,,28212.33823,0.854,0.864722431,0.769,2.99168,20.63270569,5.2275114,74.306,9.953161593,18.2079,22.34839651,12.85999966,0.748,1994149.0,30277203767.0,2.0058681673235047e-06,15183.019807948152
Latvia,2010,1,LAT,18.082,4.070605702,10.35261668,10.68427371,15.81033039,1.04,,0.229,,23744.52072,0.833,0.848094525,0.744,3.19093,21.83766174,6.0292583,73.028,10.68427371,14.4424,25.41326207,12.56000042,0.744,2097831.0,23468324572.0,4.766828214474855e-07,11186.947171626312
Latvia,2008,3,LAT,23.577,3.812339217,,13.62007168,16.32238007,1.047,,0.242,,27310.38071,0.837,0.854716703,,,,,71.999,,20.0702,22.40284985,12.35000038,0.723,2177711.5,34135200994.0,1.3775929456220441e-06,15674.80402890833
Latvia,2006,1,LAT,21.549,3.770611635,,12.27217497,16.4289608,1.048,,0.252,,24122.9598,0.823,0.841434947,,,,,70.55,,17.7673,26.02717071,12.30000019,0.722,2219032.0,20434922247.0,4.5064694875963934e-07,9208.935358751023
Latvia,2004,4,LAT,18.721,3.415681331,,9.147095179,16.10833931,1.038,,0.249,,19154.90994,0.809,0.82278386,,,,,70.939,,12.5877,31.14076066,12.13000011,0.735,2264174.0,13827070379.0,1.7666486762943132e-06,6106.893895522164
Latvia,2000,3,LAT,20.059,2.959879291,,6.937172775,14.19244003,1.034,,0.272,,13838.32915,0.764,0.775297974,,,,,70.175,,9.1149,31.95238797,11.47105064,0.711,2368312.5,7761252607.0,1.266724724883224e-06,3277.123524450426
Latvia,1996,1,LAT,25.041,3.634829047,,6.442577031,11.65540981,1.037,,,,10875.27871,0.714,0.725019706,,,,,68.586,,7.3737,41.88733561,10.9090055,0.668,2457905.5,5799465288.0,4.068504667897118e-07,2359.5151595535303
Latvia,1992,3,LAT,47.277,5.330125282,,8.039492243,12.27167988,,,,,11571.50264,0.709,,,,,,68.451,,8.3552,44.12039638,9.80187347,0.652,2614826.5,,1.147303654754914e-06,
Burkina Faso,2020,1,BUR,91.464,0.249844048,38.20337605,1.324503311,8.777890205,0.904,,0.606,,2286.295787,0.453,0.430547436,0.279,38.6481,43.38111115,32.580917,60.454,38.41059603,2.0994,263.7554049,2.183274984,0.447,21478689.5,17725010533.0,4.6557775324234746e-08,825.2370580151085
Uganda,2020,3,UGA,112.94,0.125468952,31.005573,2.451838879,11.49553237,0.915,,0.525,,2627.007181,0.571,0.546460749,0.39,27.91438,43.61036301,21.491976,66.41,31.69877408,4.1416,284.1407767,6.234416713,0.557,44457152.5,37600368242.0,6.74807051576234e-08,845.7664543854895
Uganda,1996,1,UGA,185.192,0.047911553,,1.907356948,6.179591285,,,,,1356.896407,0.367,,,,,,47.759,,3.3861,526.4581092,3.636363593,0.36,21231549.5,6044585327.0,4.709971827539012e-08,284.6982659932569
Kenya,2020,7,KEN,59.38,0.422842554,27.75774138,3.0,11.38448201,0.948,,0.533,,4992.661089,0.6,0.584296328,0.432,22.89552,37.72247314,22.655231,61.596,28.0,4.8215,529.9622562,7.686359882,0.582,52217333.5,100658000000.0,1.3405510260304655e-07,1927.6740739739228
Kenya,2016,13,KEN,73.781,0.378632946,29.52344724,2.525252525,11.02610712,0.93,,0.547,,4730.48659,0.594,0.571086656,0.414,22.89552,43.05245972,22.622362,62.526,30.3030303,4.0598,504.6744455,7.269773324,0.579,48139687.0,74815144164.0,2.70047455854875e-07,1554.1261031464537
Kenya,2008,16,KEN,112.227,0.261128114,,1.98915009,10.32814503,0.899,,0.617,,4001.99854,0.553,0.522178682,,,,,59.955,,3.3901,483.5056467,6.233652658,0.542,39206351.5,35895153328.0,4.080971421173939e-07,915.5443430639039
Kenya,2004,7,KEN,118.167,0.218148878,,1.520912548,9.378029823,0.868,,0.648,,3706.186085,0.526,0.484888326,,,,,57.947,,2.4379,504.0948399,5.889058155,0.518,34713455.5,16095337094.0,2.0165091314519236e-07,463.6627746263981
Kenya,2000,7,KEN,121.104,0.337382761,,1.6,8.391160011,0.87,,0.683,,3696.707594,0.5,0.462650401,,,,,56.084,,2.4565,563.7612037,5.426847564,0.492,30642890.0,12705350098.0,2.2843798349307131e-07,414.62636513723083
Kenya,1996,8,KEN,121.959,0.336492933,,1.425661914,8.32026927,,,,,3836.531463,0.491,,,,,,55.575,,2.1544,560.8059574,4.832576804,0.484,27344211.0,12045865396.0,2.9256649606748574e-07,440.5270788760371
Kenya,1992,8,KEN,126.37,0.224552328,,1.652892562,8.019699582,,,,,3761.253413,0.484,,,,,,57.095,,2.8811,574.0338748,4.17640284,0.476,24382459.5,8209120763.0,3.2810471806587025e-07,336.6814066890996
Jamaica,2020,9,JAM,36.813,2.447245745,17.18047531,4.500703235,12.45977059,1.01,,0.362,,8935.965084,0.711,0.712597173,0.582,6.31488,33.68348694,11.543059,71.452,18.14345992,5.2674,98.87891185,9.683562972,0.679,2830739.0,13812421803.0,3.179381779810855e-06,4879.440246168933
Jamaica,2016,11,JAM,42.821,2.91269653,16.84691498,4.341736695,12.77001058,1.005,,0.399,,9638.051343,0.714,0.713858953,0.587,5.60595,33.68348694,11.251308,72.052,17.78711485,4.4238,98.23959385,9.130868131,0.683,2809915.0,14077096714.0,3.914709163800329e-06,5009.79450054539
Jamaica,2008,9,JAM,58.061,3.975697921,,5.907172996,13.68741035,1.005,,0.441,,9884.036188,0.711,0.71110766,,,,,71.502,,6.0708,96.14826871,8.18949964,0.669,2725634.5,13709401520.0,3.3019834464232088e-06,5029.8018754899085
Jamaica,2004,3,JAM,66.234,3.969258535,,5.116959064,11.61485004,0.987,,0.439,,9597.861924,0.684,0.679851239,,,,,71.542,,4.5583,81.77083727,7.855499721,0.649,2672225.0,10174664854.0,1.1226599556549318e-06,3807.562931265144
Jamaica,2000,6,JAM,74.488,3.94838843,,5.766312595,10.10260963,0.973,,0.439,,9158.02833,0.659,0.647696911,,,,,71.281,,5.6374,83.0071549,7.521499801,0.621,2607826.0,9005064475.0,2.300766999025242e-06,3453.092528029094
Jamaica,1996,4,JAM,97.959,3.824715918,,6.024096386,10.73440254,0.972,,0.457,,9622.847335,0.664,0.653000283,,,,,71.328,,6.5018,70.15045701,7.187499881,0.624,2524462.5,7393891921.0,1.5844957094827116e-06,2928.897506300846
Jamaica,1992,4,JAM,109.732,3.166344502,,4.819277108,11.04559267,,,,,9317.533908,0.664,,,,,,71.816,,5.0294,51.07144174,6.853499961,0.632,2424701.0,3535460090.0,1.6496879409048787e-06,1458.1014690058691
Bahamas,2020,2,BAH,25.129,5.002816929,17.41953455,10.53952321,11.89137971,1.009,,0.326,,23454.16093,0.797,0.801284965,0.648,5.14321,37.55425644,9.5611372,72.994,18.69510665,13.1864,77.05063334,12.724569,0.713,395862.5,9958200000.0,5.0522593072089425e-06,25155.704316524047
Bahamas,2016,2,BAH,28.989,5.644281472,18.17620181,12.25247525,11.74281203,1.008,,0.357,,29583.75171,0.808,0.811206101,0.651,6.91386,37.55425644,10.060489,74.042,19.43069307,15.3912,79.30498417,12.37142479,0.709,388055.5,11745100000.0,5.153901954746164e-06,30266.546924344584
Bahamas,2008,1,BAH,39.987,5.282046335,,12.23470662,11.60239931,1.002,,0.366,,33709.67025,0.801,0.801679668,,,,,73.445,,15.8746,86.19026551,11.69599972,0.703,358120.5,10526000000.0,2.7923562041268234e-06,29392.34140463894
Bahamas,2004,2,BAH,40.522,5.969879536,,12.45283019,11.5327457,1.0,,0.349,,33614.3349,0.795,0.794507508,,,,,73.235,,15.4212,72.48041613,11.36799984,0.696,339782.0,9055290000.0,5.886126987303624e-06,26650.293423430317
Bahamas,2000,1,BAH,43.322,6.234192989,,16.6454892,11.46351024,1.001,,0.36,,33714.85053,0.787,0.786243361,,,,,72.481,,22.6927,60.84163753,11.03999996,0.656,323835.0,8076470000.0,3.0879923417789925e-06,24940.077508607777
Bahamas,1992,1,BAH,59.549,6.626875623,,10.76115486,11.32628377,0.999,,0.378,,29124.26058,0.762,0.761676759,,,,,71.298,,11.5628,56.04094631,10.21600018,0.68,285927.0,3109000000.0,3.4973961885376337e-06,10873.404750163503
Bahrain,2020,1,BRN,8.021,25.31078486,,30.84745763,16.39122709,0.971,,0.189,,48744.53713,0.885,0.86958511,,8.82483,,5.9913583,78.683,,25.7859,15.89788184,11.0,0.612,1483077.0,35837632979.0,6.742738239484531e-07,24164.377830011523
